url,year,make,model,miles,price,trade_type,location,post_time,title,author,author_link,scraping_time_R
https://www.chineseinla.com/f/page_viewtopic/t_2864246.html,2008,英菲尼迪,FX35,"90,000 mi","$6,800 ",卖车,洛杉矶,2025-03-02 14:48:00,"出售代步神车 英菲尼迪fx35,",我心飞翔2000,https://www.chineseinla.com/user/id_2604431.html,2025-03-03 07:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2864241.html,-,特斯拉,Model 3,-,"$23,880 ",卖车,洛杉矶,2025-03-02 14:40:00,自售特斯拉model 3,我心飞翔2000,https://www.chineseinla.com/user/id_2604431.html,2025-03-03 07:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2863579.html,2016,Cadillac,Escalade ESV,-,"$22,000 ",买车,洛杉矶,2025-03-01 10:17:00,2016年 Cadillac Escalade ESV 自用车出售,jamorris,https://www.chineseinla.com/user/id_84208.html,2025-03-03 00:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2863570.html,2007,本田,雅阁7代半经典款,"130,000 mi","$4,000 ",卖车,洛杉矶,2025-03-01 10:00:00,Clean Title2007年本田雅阁7代半经典款实表13万迈车价4000美金,Lsir,https://www.chineseinla.com/user/id_2588539.html,2025-03-02 22:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2863717.html,-,丰田,普锐斯 混动,"100,000 mi","$3,000 ",租车,洛杉矶,2025-03-01 14:29:00,"家用普锐斯出租,600/月",Corinna2024,https://www.chineseinla.com/user/id_2592404.html,2025-03-03 07:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2860512.html,2000,雪弗莱,ASTRO,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-02-24 11:28:00,低售2000年雪弗莱ASTRO厢式货车,we869weangie,https://www.chineseinla.com/user/id_446051.html,2025-03-02 14:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2863177.html,2016,马自达,马自达6,"130,000 mi","$6,000 ",租车,洛杉矶,2025-03-01 14:00:00,不到一万的马自达6,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-03-02 10:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863172.html,2011,丰田,HIGHLANDER,"140,000 mi",-,租车,洛杉矶,2025-03-01 13:56:00,万元代步丰田汉兰达7座HIGHLANDER,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-03-02 10:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863144.html,-,丰田,凯美瑞,"100,000 mi","$3,500 ",卖车,洛杉矶,2025-03-01 13:11:00,出家用二手车,7615Ceci,https://www.chineseinla.com/user/id_2487822.html,2025-03-02 09:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2863127.html,2007,本田,雅阁7代半经典款,"130,000 mi","$4,000 ",卖车,洛杉矶,2025-03-01 12:44:00,Clean Title2007年本田雅阁7代半经典款实表13万迈车价4000美金,Lsir,https://www.chineseinla.com/user/id_2588539.html,2025-03-02 09:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2860744.html,2019,丰田,凯美瑞xle混动,"160,000 mi",-,卖车,洛杉矶,2025-02-25 16:36:00,"2019年凯美瑞,16万迈,16000",喜喜乐乐,https://www.chineseinla.com/user/id_2599182.html,2025-03-03 14:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863093.html,2021,马自达,马自达3,"90,000 mi",-,租车,洛杉矶,2025-03-01 11:54:00,一万多的2021年马自达3,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-03-02 09:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2863091.html,2020,丰田,普锐斯 混动,"60,000~100,000 mi",-,租车,洛杉矶,2025-03-01 11:51:00,低价出2020toyota丰田普锐斯,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-03-02 08:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2612171.html,2016,宝马,740Li,-,"$16,000 ",卖车,洛杉矶,2020-01-01 00:00:00,自用2016宝马740Li出售,Xiaoyu yan,https://www.chineseinla.com/user/id_240823.html,2025-03-02 08:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863085.html,2019,本田,Accord,"80,000 mi",-,租车,洛杉矶,2025-03-01 11:41:00,低于市场价三千出2019年HONDA本田雅阁,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-03-02 06:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2845273.html,2024,现代,sedan,-,-,卖车,洛杉矶,2020-01-01 00:00:00,2024年现代伊兰特出售,we亮仔,https://www.chineseinla.com/user/id_462038.html,2025-03-02 14:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2863098.html,2018,本田,CRV 高配,"100,000 mi",-,租车,洛杉矶,2025-03-01 11:59:00,一万多出2018高配本田CRV,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-03-02 14:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2855050.html,2015,丰田,塞纳八座,"100,000 mi",-,卖车,洛杉矶,2025-02-15 08:53:00,2015塞纳,9367tina,https://www.chineseinla.com/user/id_2440875.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2863517.html,2012,尼桑,NISSAN SENTRA 2.0S,-,"$4,900 ",卖车,洛杉矶,2025-03-01 08:01:00,$4900（一口价）,7980一休哥,https://www.chineseinla.com/user/id_2358893.html,2025-03-02 19:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2859684.html,-,-,-,-,-,-,洛杉矶,2025-02-22 00:00:00,"房车出售仅 $10,000",EugenieRealty,https://www.chineseinla.com/user/id_346981.html,2025-03-02 19:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863449.html,2017,特斯拉,Tesla Model X 75D,-,"$29,995 ",卖车,洛杉矶,2025-03-01 23:08:00,五座2017年特斯拉Tesla Model X 75D 带FSD全自动驾驶鹰翼门,jianghawk,https://www.chineseinla.com/user/id_115329.html,2025-03-02 19:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2833484.html,-,福特,E150 八尺箱,"100,000 mi","$3,000 ",卖车,洛杉矶,2020-01-01 00:00:00,福特E150八尺箱岀售,hi345,https://www.chineseinla.com/user/id_451912.html,2025-03-02 17:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2863441.html,2011,丰田,塞纳 LE,"196,000 mi","$6,800 ",租车,洛杉矶,2025-03-01 22:36:00,"2011丰田塞纳LE 19.6万迈,安全可靠",dan_qian,https://www.chineseinla.com/user/id_331875.html,2025-03-02 15:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2610668.html,2011,丰田,Toyota sienna 顶配四驱双天窗,"210,000 mi","$9,300 ",卖车,洛杉矶,2020-01-01 00:00:00,个人丰田塞纳顶配四驱双天窗$9300可议,1796Ray | 黄石的孩子,https://www.chineseinla.com/user/id_581048.html,2025-03-02 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2863419.html,2014,丰田,Toyota普锐斯V,"100,000 mi","$6,000 ",卖车,洛杉矶,2025-03-01 21:37:00,7000多2014年普锐斯V超大空间,利未,https://www.chineseinla.com/user/id_2598472.html,2025-03-02 15:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2857819.html,2003,雪佛兰,面包车,"160,000 mi","$5,000 ",卖车,洛杉矶,2025-02-20 16:38:00,雪佛兰面包车5000刀,zhaoyng,https://www.chineseinla.com/user/id_2602498.html,2025-03-02 15:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2838483.html,2014,丰田,塞纳XLE,"210,000 mi","$8,000 ",卖车,洛杉矶,2020-01-01 00:00:00,塞纳XLE,Angelabigbaby,https://www.chineseinla.com/user/id_2479592.html,2025-03-02 14:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863979.html,2013,本田,HONDA CIVIC,-,"$5,000 ",租车,洛杉矶,2025-03-02 00:28:00,卖车,澈叶蓝柠,https://www.chineseinla.com/user/id_2604387.html,2025-03-02 16:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2863767.html,2009,本田,Accord,-,"$7,200 ",卖车,洛杉矶,2025-03-02 16:11:00,2009 Honda Accord 好车 高档配置 $7200,sincerezhencheng,https://www.chineseinla.com/user/id_235603.html,2025-03-03 13:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863763.html,2007,本田,雅阁7代半经典款,"130,000 mi","$4,000 ",卖车,洛杉矶,2025-03-02 16:01:00,Clean Title2007年本田雅阁7代半经典款实表13万迈车价4000美金,Lsir,https://www.chineseinla.com/user/id_2588539.html,2025-03-02 18:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2863747.html,2007,本田,雅阁7代半经典款,"130,000 mi","$4,000 ",卖车,洛杉矶,2025-03-01 15:36:00,Clean Title2007年本田雅阁7代半经典款实表13万迈车价4000美金,Lsir,https://www.chineseinla.com/user/id_2588539.html,2025-03-02 18:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2863884.html,2020,斯巴鲁,AWD,"60,000~100,000 mi",-,卖车,洛杉矶,2025-03-02 20:07:00,卖车,漂泊的小舟,https://www.chineseinla.com/user/id_2604347.html,2025-03-03 14:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2861812.html,2020,丰田,混动凯美瑞,"100,000 mi","$18,000 ",卖车,洛杉矶,2025-02-26 12:11:00,20年混动丰田凯美瑞10万迈,elonCharles,https://www.chineseinla.com/user/id_2511043.html,2025-03-03 18:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863398.html,-,-,-,-,-,-,洛杉矶,2025-03-01 20:15:00,全新车架（皮卡车）转让,we869weangie,https://www.chineseinla.com/user/id_446051.html,2025-03-02 21:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2863880.html,2021,雷克萨斯,RX350,-,-,买车,洛杉矶,2025-03-02 20:02:00,2021 凌志Rx350,8096CallMe小贱贱And串串,https://www.chineseinla.com/user/id_2406475.html,2025-03-03 14:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2863790.html,2008,本田,CR-V EX,"150,000 mi","$6,800 ",卖车,洛杉矶,2025-03-02 17:08:00,"售suv CR-V车,2008年",dehuasun,https://www.chineseinla.com/user/id_589084.html,2025-03-02 18:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2362120.html,2004,福特,-,"180,000 mi","$3,000 ",-,洛杉矶,2020-01-01 00:00:00,退役警车,阳光青年1988,https://www.chineseinla.com/user/id_2408340.html,2025-03-01 20:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2862839.html,2006,丰田,丰田塞纳,"240,000 mi","$3,500 ",卖车,洛杉矶,2025-02-28 22:31:00,丰田塞纳Toyota,李景峰123,https://www.chineseinla.com/user/id_2547206.html,2025-03-01 19:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2830591.html,-,-,-,-,-,-,洛杉矶,2020-01-01 00:00:00,出售Promaster 1500 Cargo Van（已改成冻车厢）,EasyPointExpress,https://www.chineseinla.com/user/id_2426679.html,2025-03-01 22:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2862873.html,2014,丰田,塞纳 XLE,-,-,卖车,洛杉矶,2025-02-28 00:17:00,一手 2014丰田塞纳 XLE 出售 本人第一任车主,zeeye,https://www.chineseinla.com/user/id_33701.html,2025-03-01 19:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2856745.html,-,本田,奥德赛,"60,000~100,000 mi",-,卖车,洛杉矶,2025-02-18 08:36:00,Honda 奥德赛 $16800,truck123456,https://www.chineseinla.com/user/id_2415599.html,2025-03-01 06:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862293.html,-,丰田,Toyota SUV,"60,000~100,000 mi","$6,000 ",卖车,洛杉矶,2025-02-27 09:07:00,7000多丰田SUV还用考虑吗？,利未,https://www.chineseinla.com/user/id_2598472.html,2025-03-01 07:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2857037.html,2010,丰田,Corolla,"180,000 mi","$6,000 ",租车,洛杉矶,2025-02-18 14:27:00,"​2010年丰田卡罗拉,",lxin7379,https://www.chineseinla.com/user/id_2546556.html,2025-03-01 08:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2846143.html,2021,尼桑,天籁 SV,"60,000~100,000 mi",-,租车,洛杉矶,2020-01-01 00:00:00,2021 日产天籁 SV,winsonhe,https://www.chineseinla.com/user/id_2446950.html,2025-03-06 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2862424.html,-,丰田,丰田Rav4、本田Crv、普锐斯、日产rogue、斯巴鲁森林人等,"100,000 mi","$6,000 ",买车,洛杉矶,2025-02-27 11:39:00,求购一台适合跑外卖快递的二手车,olddeng,https://www.chineseinla.com/user/id_2525860.html,2025-03-03 13:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862368.html,2017,特斯拉,Model X 90D 长续航版,-,"$31,000 ",卖车,洛杉矶,2025-02-27 10:36:00,出售超酷 2017 款白色特斯拉 Model X 90D 长续航版,wojiushifenglei,https://www.chineseinla.com/user/id_2470199.html,2025-03-01 10:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2862499.html,2009,奔驰,GL450,"60,000~100,000 mi","$3,000 ",卖车,洛杉矶,2025-02-27 13:07:00,09年奔驰GL低价卖 ！,CHinLA999,https://www.chineseinla.com/user/id_2503634.html,2025-03-01 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2862753.html,2022,ISUZU,FTR 30尺,-,-,卖车,洛杉矶,2025-02-28 19:38:00,出售2022年ISUZU FTR 30尺,6165Jeff,https://www.chineseinla.com/user/id_493057.html,2025-03-01 18:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2862803.html,2009,丰田,凯美瑞,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-02-28 21:19:00,2009年丰田凯美瑞*4500,DCExpress,https://www.chineseinla.com/user/id_2513096.html,2025-03-01 19:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2862730.html,2015,尼桑,Nissan Sentra SR,-,"$6,500 ",卖车,洛杉矶,2025-02-28 18:59:00,Nissan Sentra SR,zhangshengtai,https://www.chineseinla.com/user/id_241668.html,2025-03-01 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2862748.html,2006,起亚,Optima LX,-,"$2,300 ",卖车,洛杉矶,2025-02-28 19:20:00,"本周特价2006 起亚 Optima LX - $2,300 (San Gabriel)",soh132,https://www.chineseinla.com/user/id_2600861.html,2025-03-01 18:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2862738.html,2007,丰田,普锐斯 混动,-,"$4,100 ",卖车,洛杉矶,2025-02-28 19:08:00,"2007 丰田 普锐斯 混动,有倒车影像 - $4,100 (San Gabriel)",soh132,https://www.chineseinla.com/user/id_2600861.html,2025-03-01 16:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862732.html,2009,本田,思域 LX,-,"$4,900 ",卖车,洛杉矶,2025-02-28 19:00:00,"2009本田 思域 LX - $4,900 (San Gabriel)",soh132,https://www.chineseinla.com/user/id_2600861.html,2025-03-01 16:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2861720.html,2016,起亚,K12,-,"$5,888 ",卖车,洛杉矶,2025-02-26 10:16:00,"2016年一手起亚K12车,12万迈一口价5888包过户。",wangrongjun,https://www.chineseinla.com/user/id_2597225.html,2025-03-01 15:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2853389.html,2017,丰田,凯美瑞 SE,"140,000 mi",-,卖车,洛杉矶,2025-02-12 12:31:00,2017 丰田凯美瑞SE clean title,lacars,https://www.chineseinla.com/user/id_402831.html,2025-03-01 09:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854309.html,2021,丰田,2021 Toyota RAV4 Prime XSE Hybrid Plug-in,-,"$33,886 ",卖车,洛杉矶,2025-02-14 20:41:00,"2021 Toyota RAV4 Prime XSE 插电混动,纯电续航 65 英里！",收货,https://www.chineseinla.com/user/id_2462605.html,2025-03-01 17:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2863313.html,2007,本田,雅阁7代半经典款,"130,000 mi","$4,000 ",卖车,洛杉矶,2025-03-01 17:35:00,Clean Title2007年本田雅阁7代半经典款实表13万迈车价4000美金,Lsir,https://www.chineseinla.com/user/id_2588539.html,2025-03-02 11:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863192.html,2020,起亚,Niro 油电混合,"180,000 mi","$8,800 ",卖车,洛杉矶,2025-03-01 14:13:00,2020年起亚Niro 油电混合自家用车,4191。,https://www.chineseinla.com/user/id_2592604.html,2025-03-01 21:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2862046.html,2016,尼桑,Altima,"70,000 mi","$9,800 ",卖车,洛杉矶,2025-02-27 17:43:00,2016日产Altima里程低无事故,gaoman4304,https://www.chineseinla.com/user/id_584289.html,2025-03-03 10:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2861169.html,2014,丰田,普锐斯 混动,"190,000 mi","$6,888 ",卖车,洛杉矶,2025-02-25 11:46:00,无事故2014丰田普瑞斯高配大电池,8799健康,https://www.chineseinla.com/user/id_2582625.html,2025-03-01 14:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2863231.html,2004,本田,本田Pilot EX-L Sport Utility 4D,-,"$2,700 ",卖车,洛杉矶,2025-03-01 15:15:00,"2004 本田Pilot - $2,700 (San Gabriel)",soh132,https://www.chineseinla.com/user/id_2600861.html,2025-03-02 10:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2861204.html,2013,丰田,普锐斯 油电混合,"100,000 mi","$6,000 ",卖车,洛杉矶,2025-02-25 12:41:00,2013年油电混普锐斯低价转让,zidan99632,https://www.chineseinla.com/user/id_2598134.html,2025-03-02 10:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862236.html,-,本田,CRV 2.4,"120,000 mi","$6,800 ",卖车,洛杉矶,2025-02-27 07:14:00,10年本田CRV 12万8千迈6800,2474200秒的日落,https://www.chineseinla.com/user/id_2490477.html,2025-02-28 22:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2861373.html,2016,尼桑,Rogue,"140,000 mi","$6,000 ",卖车,洛杉矶,2025-02-26 16:38:00,自售尼桑 2016 Nissan Rogue,8877yyy,https://www.chineseinla.com/user/id_87558.html,2025-03-01 01:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2709674.html,2015,本田,思域,-,"$12,800 ",卖车,洛杉矶,2020-01-01 00:00:00,2015本田思域 超级保值,6532好心情,https://www.chineseinla.com/user/id_2562573.html,2025-03-01 23:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2787365.html,2022,丰田,rav4 se hybrid,-,-,卖车,洛杉矶,2020-01-01 00:00:00,RAV4出售,Daisy2020,https://www.chineseinla.com/user/id_2353394.html,2025-02-28 19:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2857982.html,2006,丰田,camry,"170,000 mi","$2,800 ",卖车,洛杉矶,2025-02-20 21:56:00,2006丰田carry V6发动机,dp2023,https://www.chineseinla.com/user/id_2497991.html,2025-02-28 22:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862219.html,-,丰田,卡罗拉混动SE版本,"45,000 mi",-,买车,洛杉矶,2025-02-27 01:41:00,急出2024年个人卡罗拉混动高配版,利未,https://www.chineseinla.com/user/id_2598472.html,2025-02-28 22:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2830628.html,2018,雷克萨斯,NX300,"120,000 mi",-,卖车,洛杉矶,2020-01-01 00:00:00,2018年12万迈红色雷克萨斯NX300,5989bella,https://www.chineseinla.com/user/id_2377253.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2861784.html,2018,丰田,RAV4 LE,"80,000 mi",-,卖车,洛杉矶,2025-02-26 11:34:00,"出售2018年 丰田 RAV4 LE,8万4千迈",LA搜车团队,https://www.chineseinla.com/user/id_362697.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2861808.html,2020,Subaru,Outback touring,-,"$28,500 ",卖车,洛杉矶,2025-02-26 12:06:00,Subaru Outback touring,4785前男友,https://www.chineseinla.com/user/id_554950.html,2025-03-06 17:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2824574.html,2013,丰田,Prius,"170,000 mi",-,租车,洛杉矶,2020-01-01 00:00:00,"省油神器普瑞斯出租,开出租送外卖送包裹都可",Jason3237,https://www.chineseinla.com/user/id_2488090.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855666.html,2013,本田,奥德赛,"130,000 mi","$6,000 ",卖车,洛杉矶,2025-02-16 11:41:00,出一台13年奥德赛 1任车主 13万迈 好车况 低价,5357Changxiaoyuyu,https://www.chineseinla.com/user/id_2591183.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2859649.html,-,尼桑,Rogue,-,"$4,200 ",卖车,洛杉矶,2025-02-22 00:00:00,出售自用Nissan Rogue,kinaszhou,https://www.chineseinla.com/user/id_2599575.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2861840.html,2008,本田,-,"60,000~100,000 mi","$3,000 ",卖车,洛杉矶,2025-02-26 13:01:00,2008年本田,9656苹果用户_叶达华,https://www.chineseinla.com/user/id_2598606.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2741403.html,2014,奔驰,GL450越野版高配,"110,000 mi","$6,800 ",卖车,洛杉矶,2020-01-01 00:00:00,"本人因去外地工作,低价转让奔驰GL450越野版高配,14年的车,11万",8709灰虹,https://www.chineseinla.com/user/id_2482861.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2861908.html,2007,本田,雅阁7代半经典款,"130,000 mi","$4,000 ",卖车,洛杉矶,2025-02-26 14:42:00,"Clean Title2007年本田雅阁7代半经典款实表13万迈,车是我名字",Lsir,https://www.chineseinla.com/user/id_2588539.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2858295.html,-,奔驰,E350,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-02-20 12:09:00,奔驰W211 千元,LIN77,https://www.chineseinla.com/user/id_2558674.html,2025-02-28 19:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2675967.html,2018,福特,F150 STX版本,"200,000 mi",-,卖车,洛杉矶,2020-01-01 00:00:00,2018年福特F150皮卡出售,kenneth.shi,https://www.chineseinla.com/user/id_2473924.html,2025-02-28 21:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862159.html,2010,丰田,Prius,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-02-27 21:45:00,3666出售2010款蓝色普锐斯,2414干净,https://www.chineseinla.com/user/id_2603873.html,2025-02-28 21:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2836819.html,2014,丰田,Corolla,"100,000 mi","$11,200 ",卖车,洛杉矶,2020-01-01 00:00:00,低价出2014丰田卡罗拉10万迈,8548Kim,https://www.chineseinla.com/user/id_2585320.html,2025-03-10 11:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2861020.html,2013,丰田,普锐斯 油电混合版,-,"$6,800 ",卖车,洛杉矶,2025-02-25 08:44:00,"个人车,价格低电话或短信联系,6266011399",3730梦在眼前路在脚下,https://www.chineseinla.com/user/id_2500267.html,2025-02-28 19:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2861771.html,2013,丰田,普锐斯 混动,-,"$7,800 ",买车,洛杉矶,2025-02-26 11:14:00,13款普锐斯13万迈7800刀,wangzhea,https://www.chineseinla.com/user/id_2599440.html,2025-02-28 19:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2821726.html,2010,丰田,混动普锐斯,"60,000~100,000 mi","$3,000 ",卖车,洛杉矶,2020-01-01 00:00:00,出售自有2010年丰田高配混动普锐斯 带太阳能自动天窗充电 实价,6834幸福一生@有你,https://www.chineseinla.com/user/id_2518402.html,2025-03-01 10:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2862848.html,-,大众,旅行版捷达顶配,"100,000 mi","$1,680 ",卖车,洛杉矶,2025-02-28 22:56:00,大众旅行版捷达车1680元,762追风少年,https://www.chineseinla.com/user/id_2490018.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2862681.html,2015,马自达,马自达3,"166,000 mi","$3,000 ",买车,洛杉矶,2025-02-28 17:36:00,"2015 马自达3 出售3000,买车了,没地方放,卖给有需要的人",bin5566,https://www.chineseinla.com/user/id_2593119.html,2025-03-01 15:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862663.html,2016,本田,2016本田思域 Coupe,"110,000 mi","$9,300 ",卖车,洛杉矶,2025-02-28 17:06:00,出售自用2019本田思域Coupe,1408亦花坊Flowers,https://www.chineseinla.com/user/id_2579052.html,2025-03-01 15:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2862401.html,2013,丰田,普锐斯 Hybrid,-,"$3,000 ",卖车,洛杉矶,2025-02-27 11:14:00,出售13年普锐斯,4415天晴与阴天,https://www.chineseinla.com/user/id_2521162.html,2025-03-01 12:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862509.html,-,丰田,-,"100,000 mi",-,卖车,洛杉矶,2025-02-27 13:25:00,丰田rv4,5655Makdi,https://www.chineseinla.com/user/id_2558075.html,2025-03-01 12:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2843407.html,-,丰田,mpv,"100,000 mi","$3,000 ",卖车,洛杉矶,2020-01-01 00:00:00,"卖车,日本车,",1496,https://www.chineseinla.com/user/id_2484640.html,2025-03-01 11:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862651.html,2004,雷克萨斯,-,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-02-28 16:49:00,卖车,8684Annie,https://www.chineseinla.com/user/id_2603718.html,2025-03-01 13:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2785114.html,-,日本车,-,"10,000~30,000 mi",-,卖车,洛杉矶,2020-01-01 00:00:00,堆高机reach 捡货机order picker,柴油发电机,https://www.chineseinla.com/user/id_2429799.html,2025-03-01 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2856259.html,2007,Jeep,suv,-,"$3,500 ",卖车,洛杉矶,2025-02-17 11:50:00,2007吉普 7万英里$3500,6994爱谁谁,https://www.chineseinla.com/user/id_1708098.html,2025-03-01 13:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862632.html,-,奔驰,奔驰450,"30,000~60,000 mi",-,买车,洛杉矶,2025-02-28 16:29:00,出售一手奔驰,davidyichai,https://www.chineseinla.com/user/id_2411262.html,2025-03-06 17:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2862539.html,2013,Subaru,BRZ Limited,"150,000 mi","$5,800 ",卖车,洛杉矶,2025-02-27 14:16:00,出售2013 Subaru BRZ Limited $5800,yoni,https://www.chineseinla.com/user/id_398503.html,2025-02-28 03:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2861662.html,-,丰田,普锐斯C,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-02-26 09:17:00,3000多的普锐斯C有喜欢的吗,利未,https://www.chineseinla.com/user/id_2598472.html,2025-02-27 21:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2858876.html,2006,丰田,Prius,"140,000 mi","$3,000 ",卖车,洛杉矶,2025-02-21 11:15:00,普锐斯出售5500,3756灸乐康,https://www.chineseinla.com/user/id_2484384.html,2025-02-27 19:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855094.html,2023,本田,CRV XLE,"30,000 mi","$29,700 ",卖车,洛杉矶,2025-02-15 10:04:00,23年本田CRV 首付2000开回家,在路上了,https://www.chineseinla.com/user/id_2601043.html,2025-02-27 10:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2855083.html,2017,尼桑,Sentra,"100,000 mi","$6,850 ",卖车,洛杉矶,2025-02-15 09:51:00,17年日产尼桑轩逸$6850,新世纪123,https://www.chineseinla.com/user/id_2601047.html,2025-02-27 10:30:00
