"type","datetime","month","week","date","hour","count","update_reason","view_gap","duplicate_posts","url","title","Days_Old","author","author_link","repost_count","reply_count","delete_count","last_active"
"view","2025/02/20 03:00:00","2502","0220","20","3.0","","","820.0","148.0","","","","","","","","",""
"view","2025/02/20 04:00:00","2502","0220","20","4.0","","","1954.0","148.0","","","","","","","","",""
"view","2025/02/20 05:00:00","2502","0220","20","5.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/20 06:00:00","2502","0220","20","6.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/20 07:00:00","2502","0220","20","7.0","","","822.0","136.0","","","","","","","","",""
"view","2025/02/20 08:00:00","2502","0220","20","8.0","","","1731.0","131.0","","","","","","","","",""
"view","2025/02/20 09:00:00","2502","0220","20","9.0","","","843.0","125.0","","","","","","","","",""
"view","2025/02/20 10:00:00","2502","0220","20","10.0","","","1502.0","108.0","","","","","","","","",""
"view","2025/02/20 11:00:00","2502","0220","20","11.0","","","694.0","107.0","","","","","","","","",""
"view","2025/02/20 12:00:00","2502","0220","20","12.0","","","1354.0","100.0","","","","","","","","",""
"view","2025/02/20 13:00:00","2502","0220","20","13.0","","","692.0","103.0","","","","","","","","",""
"view","2025/02/20 14:00:00","2502","0220","20","14.0","","","1975.0","132.0","","","","","","","","",""
"view","2025/02/20 15:00:00","2502","0220","20","15.0","","","1001.0","132.0","","","","","","","","",""
"view","2025/02/20 16:00:00","2502","0220","20","16.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/20 17:00:00","2502","0220","20","17.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/20 18:00:00","2502","0220","20","18.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/20 19:00:00","2502","0220","20","19.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/20 20:00:00","2502","0220","20","20.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/20 21:00:00","2502","0220","20","21.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/20 22:00:00","2502","0220","20","22.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/20 23:00:00","2502","0220","20","23.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 00:00:00","2502","0221","21","0.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 01:00:00","2502","0221","21","1.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 02:00:00","2502","0221","21","2.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 03:00:00","2502","0221","21","3.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 04:00:00","2502","0221","21","4.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 05:00:00","2502","0221","21","5.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 06:00:00","2502","0221","21","6.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 07:00:00","2502","0221","21","7.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 08:00:00","2502","0221","21","8.0","","","1064.0","132.0","","","","","","","","",""
"view","2025/02/21 09:00:00","2502","0221","21","9.0","","","462.0","116.0","","","","","","","","",""
"view","2025/02/21 10:00:00","2502","0221","21","10.0","","","992.0","111.0","","","","","","","","",""
"view","2025/02/21 11:00:00","2502","0221","21","11.0","","","449.0","101.0","","","","","","","","",""
"view","2025/02/21 12:00:00","2502","0221","21","12.0","","","907.0","112.0","","","","","","","","",""
"view","2025/02/21 13:00:00","2502","0221","21","13.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 14:00:00","2502","0221","21","14.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 15:00:00","2502","0221","21","15.0","","","461.0","107.0","","","","","","","","",""
"view","2025/02/21 16:00:00","2502","0221","21","16.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 17:00:00","2502","0221","21","17.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 18:00:00","2502","0221","21","18.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 19:00:00","2502","0221","21","19.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 20:00:00","2502","0221","21","20.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 21:00:00","2502","0221","21","21.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 22:00:00","2502","0221","21","22.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/21 23:00:00","2502","0221","21","23.0","","","1164.0","122.0","","","","","","","","",""
"view","2025/02/22 00:00:00","2502","0222","22","0.0","","","1676.0","135.0","","","","","","","","",""
"view","2025/02/22 01:00:00","2502","0222","22","1.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 02:00:00","2502","0222","22","2.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 03:00:00","2502","0222","22","3.0","","","424.0","149.0","","","","","","","","",""
"view","2025/02/22 04:00:00","2502","0222","22","4.0","","","1045.0","149.0","","","","","","","","",""
"view","2025/02/22 05:00:00","2502","0222","22","5.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 06:00:00","2502","0222","22","6.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 07:00:00","2502","0222","22","7.0","","","481.0","140.0","","","","","","","","",""
"view","2025/02/22 08:00:00","2502","0222","22","8.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 09:00:00","2502","0222","22","9.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 10:00:00","2502","0222","22","10.0","","","657.0","116.0","","","","","","","","",""
"view","2025/02/22 11:00:00","2502","0222","22","11.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 12:00:00","2502","0222","22","12.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 13:00:00","2502","0222","22","13.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 14:00:00","2502","0222","22","14.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 15:00:00","2502","0222","22","15.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 16:00:00","2502","0222","22","16.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 17:00:00","2502","0222","22","17.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 18:00:00","2502","0222","22","18.0","","","775.0","130.0","","","","","","","","",""
"view","2025/02/22 19:00:00","2502","0222","22","19.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 20:00:00","2502","0222","22","20.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 21:00:00","2502","0222","22","21.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 22:00:00","2502","0222","22","22.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/22 23:00:00","2502","0222","22","23.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/23 00:00:00","2502","0223","23","0.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/23 01:00:00","2502","0223","23","1.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/23 02:00:00","2502","0223","23","2.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/23 03:00:00","2502","0223","23","3.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/23 04:00:00","2502","0223","23","4.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/23 05:00:00","2502","0223","23","5.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/23 06:00:00","2502","0223","23","6.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/23 07:00:00","2502","0223","23","7.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/23 08:00:00","2502","0223","23","8.0","","","576.0","134.0","","","","","","","","",""
"view","2025/02/23 09:00:00","2502","0223","23","9.0","","","783.0","126.0","","","","","","","","",""
"view","2025/02/23 10:00:00","2502","0223","23","10.0","","","1028.0","104.0","","","","","","","","",""
"view","2025/02/23 11:00:00","2502","0223","23","11.0","","","646.0","120.0","","","","","","","","",""
"view","2025/02/23 12:00:00","2502","0223","23","12.0","","","1154.0","122.0","","","","","","","","",""
"view","2025/02/23 13:00:00","2502","0223","23","13.0","","","840.0","131.0","","","","","","","","",""
"view","2025/02/23 14:00:00","2502","0223","23","14.0","","","1392.0","139.0","","","","","","","","",""
"view","2025/02/23 15:00:00","2502","0223","23","15.0","","","848.0","138.0","","","","","","","","",""
"view","2025/02/23 16:00:00","2502","0223","23","16.0","","","1217.0","116.0","","","","","","","","",""
"view","2025/02/23 17:00:00","2502","0223","23","17.0","","","860.0","124.0","","","","","","","","",""
"view","2025/02/23 18:00:00","2502","0223","23","18.0","","","1188.0","122.0","","","","","","","","",""
"view","2025/02/23 19:00:00","2502","0223","23","19.0","","","737.0","126.0","","","","","","","","",""
"view","2025/02/23 20:00:00","2502","0223","23","20.0","","","1399.0","139.0","","","","","","","","",""
"view","2025/02/23 21:00:00","2502","0223","23","21.0","","","939.0","131.0","","","","","","","","",""
"view","2025/02/23 22:00:00","2502","0223","23","22.0","","","1331.0","129.0","","","","","","","","",""
"view","2025/02/23 23:00:00","2502","0223","23","23.0","","","964.0","140.0","","","","","","","","",""
"view","2025/02/24 00:00:00","2502","0224","24","0.0","","","1519.0","144.0","","","","","","","","",""
"view","2025/02/24 01:00:00","2502","0224","24","1.0","","","733.0","139.0","","","","","","","","",""
"view","2025/02/24 02:00:00","2502","0224","24","2.0","","","1396.0","146.0","","","","","","","","",""
"view","2025/02/24 03:00:00","2502","0224","24","3.0","","","745.0","146.0","","","","","","","","",""
"view","2025/02/24 04:00:00","2502","0224","24","4.0","","","1324.0","148.0","","","","","","","","",""
"view","2025/02/24 05:00:00","2502","0224","24","5.0","","","726.0","148.0","","","","","","","","",""
"view","2025/02/24 06:00:00","2502","0224","24","6.0","","","1339.0","148.0","","","","","","","","",""
"view","2025/02/24 07:00:00","2502","0224","24","7.0","","","709.0","141.0","","","","","","","","",""
"view","2025/02/24 08:00:00","2502","0224","24","8.0","","","1337.0","143.0","","","","","","","","",""
"view","2025/02/24 09:00:00","2502","0224","24","9.0","","","666.0","119.0","","","","","","","","",""
"view","2025/02/24 10:00:00","2502","0224","24","10.0","","","1033.0","108.0","","","","","","","","",""
"view","2025/02/24 11:00:00","2502","0224","24","11.0","","","464.0","88.0","","","","","","","","",""
"view","2025/02/24 12:00:00","2502","0224","24","12.0","","","1138.0","116.0","","","","","","","","",""
"view","2025/02/24 13:00:00","2502","0224","24","13.0","","","675.0","102.0","","","","","","","","",""
"view","2025/02/24 14:00:00","2502","0224","24","14.0","","","1158.0","112.0","","","","","","","","",""
"view","2025/02/24 15:00:00","2502","0224","24","15.0","","","726.0","119.0","","","","","","","","",""
"view","2025/02/24 16:00:00","2502","0224","24","16.0","","","1271.0","127.0","","","","","","","","",""
"view","2025/02/24 17:00:00","2502","0224","24","17.0","","","784.0","119.0","","","","","","","","",""
"view","2025/02/24 18:00:00","2502","0224","24","18.0","","","1285.0","132.0","","","","","","","","",""
"view","2025/02/24 19:00:00","2502","0224","24","19.0","","","778.0","135.0","","","","","","","","",""
"view","2025/02/24 20:00:00","2502","0224","24","20.0","","","1296.0","129.0","","","","","","","","",""
"view","2025/02/24 21:00:00","2502","0224","24","21.0","","","917.0","137.0","","","","","","","","",""
"view","2025/02/24 22:00:00","2502","0224","24","22.0","","","1389.0","120.0","","","","","","","","",""
"view","2025/02/24 23:00:00","2502","0224","24","23.0","","","943.0","136.0","","","","","","","","",""
"view","2025/02/25 00:00:00","2502","0225","25","0.0","","","1423.0","142.0","","","","","","","","",""
"view","2025/02/25 01:00:00","2502","0225","25","1.0","","","861.0","146.0","","","","","","","","",""
"view","2025/02/25 02:00:00","2502","0225","25","2.0","","","1316.0","145.0","","","","","","","","",""
"view","2025/02/25 03:00:00","2502","0225","25","3.0","","","722.0","148.0","","","","","","","","",""
"view","2025/02/25 04:00:00","2502","0225","25","4.0","","","1253.0","147.0","","","","","","","","",""
"view","2025/02/25 05:00:00","2502","0225","25","5.0","","","673.0","148.0","","","","","","","","",""
"view","2025/02/25 06:00:00","2502","0225","25","6.0","","","1201.0","139.0","","","","","","","","",""
"view","2025/02/25 07:00:00","2502","0225","25","7.0","","","799.0","143.0","","","","","","","","",""
"view","2025/02/25 08:00:00","2502","0225","25","8.0","","","1259.0","130.0","","","","","","","","",""
"view","2025/02/25 09:00:00","2502","0225","25","9.0","","","703.0","118.0","","","","","","","","",""
"view","2025/02/25 10:00:00","2502","0225","25","10.0","","","1032.0","104.0","","","","","","","","",""
"view","2025/02/25 11:00:00","2502","0225","25","11.0","","","790.0","118.0","","","","","","","","",""
"view","2025/02/25 12:00:00","2502","0225","25","12.0","","","1146.0","115.0","","","","","","","","",""
"view","2025/02/25 13:00:00","2502","0225","25","13.0","","","720.0","118.0","","","","","","","","",""
"view","2025/02/25 14:00:00","2502","0225","25","14.0","","","1329.0","129.0","","","","","","","","",""
"view","2025/02/25 15:00:00","2502","0225","25","15.0","","","852.0","129.0","","","","","","","","",""
"view","2025/02/25 16:00:00","2502","0225","25","16.0","","","1352.0","128.0","","","","","","","","",""
"view","2025/02/25 17:00:00","2502","0225","25","17.0","","","746.0","124.0","","","","","","","","",""
"view","2025/02/25 18:00:00","2502","0225","25","18.0","","","1449.0","138.0","","","","","","","","",""
"view","2025/02/25 19:00:00","2502","0225","25","19.0","","","761.0","127.0","","","","","","","","",""
"view","2025/02/25 20:00:00","2502","0225","25","20.0","","","1192.0","120.0","","","","","","","","",""
"view","2025/02/25 21:00:00","2502","0225","25","21.0","","","993.0","132.0","","","","","","","","",""
"view","2025/02/25 22:00:00","2502","0225","25","22.0","","","1450.0","127.0","","","","","","","","",""
"view","2025/02/25 23:00:00","2502","0225","25","23.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 00:00:00","2502","0226","26","0.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 01:00:00","2502","0226","26","1.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 02:00:00","2502","0226","26","2.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 03:00:00","2502","0226","26","3.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 04:00:00","2502","0226","26","4.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 05:00:00","2502","0226","26","5.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 06:00:00","2502","0226","26","6.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 07:00:00","2502","0226","26","7.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 08:00:00","2502","0226","26","8.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/26 09:00:00","2502","0226","26","9.0","","","713.0","127.0","","","","","","","","",""
"view","2025/02/26 10:00:00","2502","0226","26","10.0","","","631.0","107.0","","","","","","","","",""
"view","2025/02/26 11:00:00","2502","0226","26","11.0","","","970.0","104.0","","","","","","","","",""
"view","2025/02/26 12:00:00","2502","0226","26","12.0","","","763.0","124.0","","","","","","","","",""
"view","2025/02/26 13:00:00","2502","0226","26","13.0","","","1122.0","117.0","","","","","","","","",""
"view","2025/02/26 14:00:00","2502","0226","26","14.0","","","852.0","124.0","","","","","","","","",""
"view","2025/02/26 15:00:00","2502","0226","26","15.0","","","1146.0","107.0","","","","","","","","",""
"view","2025/02/26 16:00:00","2502","0226","26","16.0","","","859.0","121.0","","","","","","","","",""
"view","2025/02/26 17:00:00","2502","0226","26","17.0","","","1165.0","122.0","","","","","","","","",""
"view","2025/02/26 18:00:00","2502","0226","26","18.0","","","710.0","112.0","","","","","","","","",""
"view","2025/02/26 19:00:00","2502","0226","26","19.0","","","1256.0","118.0","","","","","","","","",""
"view","2025/02/26 20:00:00","2502","0226","26","20.0","","","848.0","129.0","","","","","","","","",""
"view","2025/02/26 21:00:00","2502","0226","26","21.0","","","1314.0","129.0","","","","","","","","",""
"view","2025/02/26 22:00:00","2502","0226","26","22.0","","","862.0","126.0","","","","","","","","",""
"view","2025/02/26 23:00:00","2502","0226","26","23.0","","","1390.0","135.0","","","","","","","","",""
"view","2025/02/27 00:00:00","2502","0227","27","0.0","","","871.0","136.0","","","","","","","","",""
"view","2025/02/27 01:00:00","2502","0227","27","1.0","","","1426.0","141.0","","","","","","","","",""
"view","2025/02/27 02:00:00","2502","0227","27","2.0","","","704.0","137.0","","","","","","","","",""
"view","2025/02/27 03:00:00","2502","0227","27","3.0","","","1292.0","144.0","","","","","","","","",""
"view","2025/02/27 04:00:00","2502","0227","27","4.0","","","772.0","142.0","","","","","","","","",""
"view","2025/02/27 05:00:00","2502","0227","27","5.0","","","1274.0","147.0","","","","","","","","",""
"view","2025/02/27 06:00:00","2502","0227","27","6.0","","","749.0","147.0","","","","","","","","",""
"view","2025/02/27 07:00:00","2502","0227","27","7.0","","","1306.0","146.0","","","","","","","","",""
"view","2025/02/27 08:00:00","2502","0227","27","8.0","","","764.0","138.0","","","","","","","","",""
"view","2025/02/27 09:00:00","2502","0227","27","9.0","","","1201.0","118.0","","","","","","","","",""
"view","2025/02/27 10:00:00","2502","0227","27","10.0","","","692.0","105.0","","","","","","","","",""
"view","2025/02/27 11:00:00","2502","0227","27","11.0","","","1210.0","117.0","","","","","","","","",""
"view","2025/02/27 12:00:00","2502","0227","27","12.0","","","613.0","104.0","","","","","","","","",""
"view","2025/02/27 13:00:00","2502","0227","27","13.0","","","1206.0","120.0","","","","","","","","",""
"view","2025/02/27 14:00:00","2502","0227","27","14.0","","","687.0","105.0","","","","","","","","",""
"view","2025/02/27 15:00:00","2502","0227","27","15.0","","","1144.0","115.0","","","","","","","","",""
"view","2025/02/27 16:00:00","2502","0227","27","16.0","","","798.0","127.0","","","","","","","","",""
"view","2025/02/27 17:00:00","2502","0227","27","17.0","","","1370.0","134.0","","","","","","","","",""
"view","2025/02/27 18:00:00","2502","0227","27","18.0","","","902.0","135.0","","","","","","","","",""
"view","2025/02/27 19:00:00","2502","0227","27","19.0","","","1430.0","127.0","","","","","","","","",""
"view","2025/02/27 20:00:00","2502","0227","27","20.0","","","780.0","113.0","","","","","","","","",""
"view","2025/02/27 21:00:00","2502","0227","27","21.0","","","1469.0","131.0","","","","","","","","",""
"view","2025/02/27 22:00:00","2502","0227","27","22.0","","","961.0","130.0","","","","","","","","",""
"view","2025/02/27 23:00:00","2502","0227","27","23.0","","","1297.0","123.0","","","","","","","","",""
"view","2025/02/28 00:00:00","2502","0228","28","0.0","","","872.0","138.0","","","","","","","","",""
"view","2025/02/28 01:00:00","2502","0228","28","1.0","","","1271.0","135.0","","","","","","","","",""
"view","2025/02/28 02:00:00","2502","0228","28","2.0","","","705.0","144.0","","","","","","","","",""
"view","2025/02/28 03:00:00","2502","0228","28","3.0","","","1265.0","146.0","","","","","","","","",""
"view","2025/02/28 04:00:00","2502","0228","28","4.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 05:00:00","2502","0228","28","5.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 06:00:00","2502","0228","28","6.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 07:00:00","2502","0228","28","7.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 08:00:00","2502","0228","28","8.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 09:00:00","2502","0228","28","9.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 10:00:00","2502","0228","28","10.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 11:00:00","2502","0228","28","11.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 12:00:00","2502","0228","28","12.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 13:00:00","2502","0228","28","13.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 14:00:00","2502","0228","28","14.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 15:00:00","2502","0228","28","15.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 16:00:00","2502","0228","28","16.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 17:00:00","2502","0228","28","17.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 18:00:00","2502","0228","28","18.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 19:00:00","2502","0228","28","19.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 20:00:00","2502","0228","28","20.0","","","0.0","0.0","","","","","","","","",""
"view","2025/02/28 21:00:00","2502","0228","28","21.0","","","839.0","127.0","","","","","","","","",""
"view","2025/02/28 22:00:00","2502","0228","28","22.0","","","800.0","113.0","","","","","","","","",""
"view","2025/02/28 23:00:00","2502","0228","28","23.0","","","1281.0","122.0","","","","","","","","",""
"view","2025/03/01 00:00:00","2503","0301","01","0.0","","","886.0","140.0","","","","","","","","",""
"view","2025/03/01 01:00:00","2503","0301","01","1.0","","","1380.0","143.0","","","","","","","","",""
"view","2025/03/01 02:00:00","2503","0301","01","2.0","","","743.0","142.0","","","","","","","","",""
"view","2025/03/01 03:00:00","2503","0301","01","3.0","","","1307.0","146.0","","","","","","","","",""
"view","2025/03/01 04:00:00","2503","0301","01","4.0","","","676.0","146.0","","","","","","","","",""
"view","2025/03/01 05:00:00","2503","0301","01","5.0","","","1303.0","146.0","","","","","","","","",""
"view","2025/03/01 06:00:00","2503","0301","01","6.0","","","708.0","145.0","","","","","","","","",""
"view","2025/03/01 07:00:00","2503","0301","01","7.0","","","1215.0","139.0","","","","","","","","",""
"view","2025/03/01 08:00:00","2503","0301","01","8.0","","","725.0","132.0","","","","","","","","",""
"view","2025/03/01 09:00:00","2503","0301","01","9.0","","","1232.0","119.0","","","","","","","","",""
"view","2025/03/01 10:00:00","2503","0301","01","10.0","","","653.0","114.0","","","","","","","","",""
"view","2025/03/01 11:00:00","2503","0301","01","11.0","","","1253.0","129.0","","","","","","","","",""
"view","2025/03/01 12:00:00","2503","0301","01","12.0","","","648.0","109.0","","","","","","","","",""
"view","2025/03/01 13:00:00","2503","0301","01","13.0","","","1245.0","119.0","","","","","","","","",""
"view","2025/03/01 14:00:00","2503","0301","01","14.0","","","681.0","111.0","","","","","","","","",""
"view","2025/03/01 15:00:00","2503","0301","01","15.0","","","1314.0","132.0","","","","","","","","",""
"view","2025/03/01 16:00:00","2503","0301","01","16.0","","","698.0","115.0","","","","","","","","",""
"view","2025/03/01 17:00:00","2503","0301","01","17.0","","","1076.0","117.0","","","","","","","","",""
"view","2025/03/01 18:00:00","2503","0301","01","18.0","","","766.0","126.0","","","","","","","","",""
"view","2025/03/01 19:00:00","2503","0301","01","19.0","","","1211.0","123.0","","","","","","","","",""
"view","2025/03/01 20:00:00","2503","0301","01","20.0","","","742.0","113.0","","","","","","","","",""
"view","2025/03/01 21:00:00","2503","0301","01","21.0","","","1271.0","121.0","","","","","","","","",""
"view","2025/03/01 22:00:00","2503","0301","01","22.0","","","1111.0","136.0","","","","","","","","",""
"view","2025/03/01 23:00:00","2503","0301","01","23.0","","","1600.0","136.0","","","","","","","","",""
"view","2025/03/02 00:00:00","2503","0302","02","0.0","","","787.0","124.0","","","","","","","","",""
"view","2025/03/02 01:00:00","2503","0302","02","1.0","","","1312.0","126.0","","","","","","","","",""
"view","2025/03/02 02:00:00","2503","0302","02","2.0","","","719.0","141.0","","","","","","","","",""
"view","2025/03/02 03:00:00","2503","0302","02","3.0","","","1299.0","145.0","","","","","","","","",""
"view","2025/03/02 04:00:00","2503","0302","02","4.0","","","709.0","145.0","","","","","","","","",""
"view","2025/03/02 05:00:00","2503","0302","02","5.0","","","1225.0","142.0","","","","","","","","",""
"view","2025/03/02 06:00:00","2503","0302","02","6.0","","","723.0","142.0","","","","","","","","",""
"view","2025/03/02 07:00:00","2503","0302","02","7.0","","","1239.0","137.0","","","","","","","","",""
"view","2025/03/02 08:00:00","2503","0302","02","8.0","","","866.0","135.0","","","","","","","","",""
"view","2025/03/02 09:00:00","2503","0302","02","9.0","","","1130.0","118.0","","","","","","","","",""
"view","2025/03/02 10:00:00","2503","0302","02","10.0","","","687.0","115.0","","","","","","","","",""
"view","2025/03/02 11:00:00","2503","0302","02","11.0","","","940.0","96.0","","","","","","","","",""
"view","2025/03/02 12:00:00","2503","0302","02","12.0","","","611.0","101.0","","","","","","","","",""
"view","2025/03/02 13:00:00","2503","0302","02","13.0","","","1135.0","114.0","","","","","","","","",""
"view","2025/03/02 14:00:00","2503","0302","02","14.0","","","817.0","134.0","","","","","","","","",""
"view","2025/03/02 15:00:00","2503","0302","02","15.0","","","1218.0","119.0","","","","","","","","",""
"view","2025/03/02 16:00:00","2503","0302","02","16.0","","","920.0","134.0","","","","","","","","",""
"view","2025/03/02 17:00:00","2503","0302","02","17.0","","","1449.0","133.0","","","","","","","","",""
"view","2025/03/02 18:00:00","2503","0302","02","18.0","","","669.0","110.0","","","","","","","","",""
"view","2025/03/02 19:00:00","2503","0302","02","19.0","","","1252.0","119.0","","","","","","","","",""
"view","2025/03/02 20:00:00","2503","0302","02","20.0","","","759.0","119.0","","","","","","","","",""
"view","2025/03/02 21:00:00","2503","0302","02","21.0","","","1298.0","131.0","","","","","","","","",""
"view","2025/03/02 22:00:00","2503","0302","02","22.0","","","877.0","119.0","","","","","","","","",""
"view","2025/03/02 23:00:00","2503","0302","02","23.0","","","1447.0","137.0","","","","","","","","",""
"view","2025/03/03 00:00:00","2503","0303","03","0.0","","","829.0","139.0","","","","","","","","",""
"view","2025/03/03 01:00:00","2503","0303","03","1.0","","","1402.0","142.0","","","","","","","","",""
"view","2025/03/03 02:00:00","2503","0303","03","2.0","","","788.0","148.0","","","","","","","","",""
"view","2025/03/03 03:00:00","2503","0303","03","3.0","","","1327.0","145.0","","","","","","","","",""
"view","2025/03/03 04:00:00","2503","0303","03","4.0","","","698.0","147.0","","","","","","","","",""
"view","2025/03/03 05:00:00","2503","0303","03","5.0","","","1288.0","144.0","","","","","","","","",""
"view","2025/03/03 06:00:00","2503","0303","03","6.0","","","751.0","145.0","","","","","","","","",""
"view","2025/03/03 07:00:00","2503","0303","03","7.0","","","1334.0","139.0","","","","","","","","",""
"view","2025/03/03 08:00:00","2503","0303","03","8.0","","","718.0","124.0","","","","","","","","",""
"view","2025/03/03 09:00:00","2503","0303","03","9.0","","","1234.0","119.0","","","","","","","","",""
"view","2025/03/03 10:00:00","2503","0303","03","10.0","","","727.0","119.0","","","","","","","","",""
"view","2025/03/03 11:00:00","2503","0303","03","11.0","","","1015.0","112.0","","","","","","","","",""
"view","2025/03/03 12:00:00","2503","0303","03","12.0","","","717.0","119.0","","","","","","","","",""
"view","2025/03/03 13:00:00","2503","0303","03","13.0","","","1163.0","111.0","","","","","","","","",""
"view","2025/03/03 14:00:00","2503","0303","03","14.0","","","592.0","100.0","","","","","","","","",""
"view","2025/03/03 15:00:00","2503","0303","03","15.0","","","1047.0","110.0","","","","","","","","",""
"view","2025/03/03 16:00:00","2503","0303","03","16.0","","","781.0","130.0","","","","","","","","",""
"view","2025/03/03 17:00:00","2503","0303","03","17.0","","","1275.0","130.0","","","","","","","","",""
"view","2025/03/03 18:00:00","2503","0303","03","18.0","","","846.0","124.0","","","","","","","","",""
"view","2025/03/03 19:00:00","2503","0303","03","19.0","","","1360.0","133.0","","","","","","","","",""
"view","2025/03/03 20:00:00","2503","0303","03","20.0","","","721.0","115.0","","","","","","","","",""
"view","2025/03/03 21:00:00","2503","0303","03","21.0","","","1263.0","116.0","","","","","","","","",""
"view","2025/03/03 22:00:00","2503","0303","03","22.0","","","843.0","127.0","","","","","","","","",""
"view","2025/03/03 23:00:00","2503","0303","03","23.0","","","1365.0","119.0","","","","","","","","",""
"view","2025/03/04 00:00:00","2503","0304","04","0.0","","","0.0","0.0","","","","","","","","",""
"view","2025/03/04 01:00:00","2503","0304","04","1.0","","","0.0","0.0","","","","","","","","",""
"view","2025/03/04 02:00:00","2503","0304","04","2.0","","","0.0","0.0","","","","","","","","",""
